ID,SHOWS,AVILIO_ID,GROUP_ID,MEET_NR,MEETING_DATE,CREATE_DATE,CREATOR_ID,CREATOR_INFO,CREATOR_SHORT,STATUS_ID,HEAD_ID,HEAD_TYPE,HEAD_INFO,HEAD_SHORT,PARTICIPANT_SHORT,PARTICIPANT_INFO,MEET_HASH,FOREIGNMEET_ID,NOW_ACTIVE,PLACE
47967562,"VILNIAUS MIESTO SAVIVALDYBĖS SVEIKATOS KOMITETO POSĖDIS NR. 54",a1aa0530bfcb11e79f66cc443c9c9980,3,54,"2017-11-06 12:00:00","2017-11-02 14:46:02",2035,"Aušra Švilpienė&lt;br/&gt;&lt;br/&gt;Sveikatos komitetas Vyriausioji specialistė, Vilniaus miesto savivaldybės tarybos Peticijų komisija Vyriausioji specialistė, Paslaugų ir miesto ūkio komitetas Komiteto padėjėja, Vilniaus miesto savivaldybės tarybos Antikorupcijos komisija Vyriausioji specialistė, Tarybos posėdžių rengimo grupė Vyriausioji specialistė, Vilniaus miesto savivaldybės Gyventojų slaugos ir globos reikalų komisija Vyriausioji specialistė &lt;br/&gt;&lt;a href=&quot;mailto:ausra.svilpiene@vilnius.lt&quot;&gt;ausra.svilpiene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2344","Aušra Švilpienė",50,1,1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:savivaldybe@vilnius.lt&quot;&gt;savivaldybe@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;",,,,
47974691,"VILNIAUS MIESTO SAVIVALDYBĖS PASLAUGŲ IR MIESTO ŪKIO KOMITETO POSĖDIS NR.125",8414f890c06b11e79f6acc443c9c9980,3,125,"2017-11-08 09:35:00","2017-11-03 09:51:14",3892,"Inga Jakelienė&lt;br/&gt;&lt;br/&gt;Paslaugų ir miesto ūkio komitetas Vyresnioji specialistė, Socialinių reikalų komitetas Komiteto padėjėja, Vilniaus miesto savivaldybės bendruomenės vaiko teisių apsaugos taryba Sekretorė, Tarybos posėdžių rengimo grupė Vyriausioji specialistė, Vilniaus miesto savivaldybės gyvūnų globos ir apsaugos komisija Vyriausioji specialistė &lt;br/&gt;&lt;a href=&quot;mailto:inga.jakeliene@vilnius.lt&quot;&gt;inga.jakeliene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2338","Inga Jakelienė",50,1,1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:savivaldybe@vilnius.lt&quot;&gt;savivaldybe@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;Inga Jakelienė&lt;br/&gt; &lt;br/&gt;"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;Inga Jakelienė&lt;br/&gt;&lt;br/&gt;Paslaugų ir miesto ūkio komitetas Vyresnioji specialistė, Socialinių reikalų komitetas Komiteto padėjėja, Vilniaus miesto savivaldybės bendruomenės vaiko teisių apsaugos taryba Sekretorė, Tarybos posėdžių rengimo grupė Vyriausioji specialistė, Vilniaus miesto savivaldybės gyvūnų globos ir apsaugos komisija Vyriausioji specialistė &lt;br/&gt;&lt;a href=&quot;mailto:inga.jakeliene@vilnius.lt&quot;&gt;inga.jakeliene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2338&lt;br/&gt; &lt;br/&gt;",d41d8cd98f00b204e9800998ecf8427e,,,
47994388,"IŠORINĖS REKLAMOS KOMISIJOS POSĖDIS",f02c0170c2e311e79f6fcc443c9c9980,4,,"2017-11-07 13:49:00","2017-11-06 13:18:27",4916,"Rūta Jakimavičienė&lt;br/&gt;&lt;br/&gt;Reklamos poskyris Vyriausioji specialistė &lt;br/&gt;&lt;a href=&quot;mailto:ruta.jakimaviciene@vilnius.lt&quot;&gt;ruta.jakimaviciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius,&lt;br/&gt;219 7947","Rūta Jakimavičienė",50,10753,1,"Gintaras Karanda&lt;br/&gt;&lt;br/&gt;Licencijavimo ir leidimų skyrius Skyriaus vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:gintaras.karanda@vilnius.lt&quot;&gt;gintaras.karanda@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius&lt;br/&gt;211 2298","Gintaras Karanda","Gintaras Karanda&lt;br/&gt;Darius Paulius Vizgirda&lt;br/&gt; &lt;br/&gt;Albina Šiupienienė&lt;br/&gt;Monika Čekanauskaitė&lt;br/&gt;Žana Chiminienė&lt;br/&gt;Jolita Bernatavičienė&lt;br/&gt;Danutė Eidukonytė&lt;br/&gt;Vytautas Kondratas&lt;br/&gt;","Gintaras Karanda&lt;br/&gt;&lt;br/&gt;Licencijavimo ir leidimų skyrius Skyriaus vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:gintaras.karanda@vilnius.lt&quot;&gt;gintaras.karanda@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius&lt;br/&gt;211 2298&lt;br/&gt;Darius Paulius Vizgirda&lt;br/&gt;&lt;br/&gt;Reklamos poskyris Poskyrio vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:darius.vizgirda@vilnius.lt&quot;&gt;darius.vizgirda@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius,&lt;br/&gt;211 2523&lt;br/&gt; &lt;br/&gt;Albina Šiupienienė&lt;br/&gt;&lt;br/&gt;Prevencijos ir teisenos  poskyris Vyriausioji kalbos tvarkytoja (vyriausioji specialistė) &lt;br/&gt;&lt;a href=&quot;mailto:albina.siupieniene@vilnius.lt&quot;&gt;albina.siupieniene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2293&lt;br/&gt;Monika Čekanauskaitė&lt;br/&gt;&lt;br/&gt;Kultūros paveldo apsaugos skyrius Vyriausioji specialistė &lt;br/&gt;&lt;a href=&quot;mailto:monika.cekanauskaite@vilnius.lt&quot;&gt;monika.cekanauskaite@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 26 86&lt;br/&gt;Žana Chiminienė&lt;br/&gt;&lt;br/&gt;Budėtojų poskyris Vyriausioji specialistė, Viešosios tvarkos skyrius Vyriausioji specialistė &lt;br/&gt;&lt;a href=&quot;mailto:zana.chiminiene@vilnius.lt&quot;&gt;zana.chiminiene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;219 7923&lt;br/&gt;Jolita Bernatavičienė&lt;br/&gt;&lt;br/&gt;Rytinės teritorijos poskyris Vyriausioji specialistė, Plėtros planavimo skyrius Skyriaus vedėja &lt;br/&gt;&lt;a href=&quot;mailto:jolita.bernataviciene@vilnius.lt&quot;&gt;jolita.bernataviciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 27 56&lt;br/&gt;Danutė Eidukonytė&lt;br/&gt;&lt;br/&gt;Vakarinės teritorijos poskyris Poskyrio vedėja &lt;br/&gt;&lt;a href=&quot;mailto:danute.eidukonyte@vilnius.lt&quot;&gt;danute.eidukonyte@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius&lt;br/&gt;211 2750&lt;br/&gt;Vytautas Kondratas&lt;br/&gt;&lt;br/&gt;Rytinės teritorijos poskyris Poskyrio vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:vytautas.kondratas@vilnius.lt&quot;&gt;vytautas.kondratas@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius&lt;br/&gt;211 2754&lt;br/&gt;",,,,
48018686,"VILNIAUS MIESTO SAVIVALDYBĖS KOMITETO POSĖDIS NR.50",2ea9e481c46011e79f71cc443c9c9980,3,50,"2017-11-15 14:00:15","2017-11-08 10:40:05",102,"Alma Plerpaitė&lt;br/&gt;&lt;br/&gt;Savivaldos plėtojimo komitetas Komiteto padėjėja, Tarybos posėdžių rengimo grupė Vyriausioji specialistė, Vilniaus miesto savivaldybės tarybos Etikos komisija Komisijos sekretorė &lt;br/&gt;&lt;a href=&quot;mailto:alma.plerpaite@vilnius.lt&quot;&gt;alma.plerpaite@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2543","Alma Plerpaitė",50,8921,1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:savivaldybe@vilnius.lt&quot;&gt;savivaldybe@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Olga Gorškova","Olga Gorškova&lt;br/&gt; &lt;br/&gt; &lt;br/&gt;","Olga Gorškova&lt;br/&gt;&lt;br/&gt;Gimnastikos skyrius Direktoriaus pavaduotoja &lt;br/&gt;&lt;a href=&quot;mailto:olgagor@one.lt; olga.gorskova@vilnius.lt&quot;&gt;olgagor@one.lt; olga.gorskova@vilnius.lt&lt;/a&gt; &lt;br/&gt;Kauno g. 43, LT-03203 Vilnius,&lt;br/&gt;211 2341 &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;",,,,
48019007,"KULTŪROS, ŠVIETIMO IR SPORTO KOMITETO POSĖDIS NR. 75",355ac630c46211e79f71cc443c9c9980,3,75,"2017-11-15 13:00:14","2017-11-08 10:54:12",1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:administrator@idamas.lt&quot;&gt;administrator@idamas.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius",50,1,1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:savivaldybe@vilnius.lt&quot;&gt;savivaldybe@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;Zbigniev Maciejevski&lt;br/&gt; &lt;br/&gt;"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;Zbigniev Maciejevski&lt;br/&gt;&lt;br/&gt;Strateginio planavimo komisija Narys, Kultūros, švietimo ir sporto komitetas Pirmininko pavaduotojas, Vilniaus miesto savivaldybės taryba Tarybos narys, LLRA – KŠS ir Rusų aljanso koalicijos „Valdemaro Tomaševskio blokas“ frakcija Seniūnas, Lietuvos lenkų rinkimų akcijos frakcija Narys, Vilniaus miesto savivaldybės gyvūnų globos ir apsaugos komisija Narys, Vilniaus miesto savivaldybės Gyventojų slaugos ir globos reikalų komisija Narys, Vilniaus miesto savivaldybės Gyventojų slaugos ir globos reikalų komisija Narys &lt;br/&gt;&lt;a href=&quot;mailto:zbigniev.maciejevski@vilnius.lt&quot;&gt;zbigniev.maciejevski@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2548&lt;br/&gt; &lt;br/&gt;",,,,
48030694,"APLINKOS IR ENERGETIKOS KOMITETO POSĖDIS NR. 50",ff40d100c52111e79f73cc443c9c9980,3,50,"2017-11-21 13:00:13","2017-11-09 09:46:52",1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:administrator@idamas.lt&quot;&gt;administrator@idamas.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius",50,1,1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:savivaldybe@vilnius.lt&quot;&gt;savivaldybe@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;Jolanta Gaudutienė&lt;br/&gt; &lt;br/&gt; &lt;br/&gt;"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;Jolanta Gaudutienė&lt;br/&gt; &lt;br/&gt; &lt;br/&gt;",,,,
48038564,"VILNIAUS MIESTO SAVIVALDYBĖS MIESTO PLANAVIMO IR PLĖTROS KOMITETO POSĖDIS NR. 52",13724180c55011e79f73cc443c9c9980,3,52,"2017-11-20 13:00:15","2017-11-09 15:17:11",102,"Alma Plerpaitė&lt;br/&gt;&lt;br/&gt;Savivaldos plėtojimo komitetas Komiteto padėjėja, Tarybos posėdžių rengimo grupė Vyriausioji specialistė, Vilniaus miesto savivaldybės tarybos Etikos komisija Komisijos sekretorė &lt;br/&gt;&lt;a href=&quot;mailto:alma.plerpaite@vilnius.lt&quot;&gt;alma.plerpaite@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2543","Alma Plerpaitė",50,1,1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:savivaldybe@vilnius.lt&quot;&gt;savivaldybe@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;Rimantas Vaitkus&lt;br/&gt; &lt;br/&gt;"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;Rimantas Vaitkus&lt;br/&gt;&lt;br/&gt;Lietuvos socialdemokratų partijos frakcija Narys &lt;br/&gt;&lt;a href=&quot;mailto:Rimantas.Vaitkus@vilnius.lt&quot;&gt;Rimantas.Vaitkus@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601, Vilnius, 210 kab., tel.  (8 5) 211 2345&lt;br/&gt;&lt;br/&gt; &lt;br/&gt;",,,,
48040672,"SOCIALINIŲ REIKALŲ KOMITETO POSĖDIS NR. 55",2c66fee0c55c11e79f73cc443c9c9980,3,55,"2017-11-15 12:30:00","2017-11-09 16:43:56",1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:administrator@idamas.lt&quot;&gt;administrator@idamas.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius",50,1,1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:savivaldybe@vilnius.lt&quot;&gt;savivaldybe@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;",,,,
48042495,"EKONOMIKOS IR FINANSŲ KOMITETO POSĖDIS NR. 64",a6ce5820c5db11e79f73cc443c9c9980,3,64,"2017-11-15 13:00:00","2017-11-10 07:55:55",1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:administrator@idamas.lt&quot;&gt;administrator@idamas.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius",50,1,1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:savivaldybe@vilnius.lt&quot;&gt;savivaldybe@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;",,,,
48064512,"IŠORINĖS REKLAMOS KOMISIJOS POSĖDIS",189f4ca0c86311e7b8a5dc57119bb189,4,,"2017-11-14 13:00:00","2017-11-13 13:11:18",4916,"Rūta Jakimavičienė&lt;br/&gt;&lt;br/&gt;Reklamos poskyris Vyriausioji specialistė &lt;br/&gt;&lt;a href=&quot;mailto:ruta.jakimaviciene@vilnius.lt&quot;&gt;ruta.jakimaviciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius,&lt;br/&gt;219 7947","Rūta Jakimavičienė",50,324,1,"Vygintas Jakas&lt;br/&gt;&lt;br/&gt;Turto departamentas Departamento direktorius, Finansų ir strateginio planavimo departamentas Direktorius, Vilniaus miesto savivaldybės negyvenamųjų ir gyvenamųjų pastatų bei patalpų komisija Narys &lt;br/&gt;&lt;a href=&quot;mailto:vygintas.jakas@vilnius.lt&quot;&gt;vygintas.jakas@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;2112207","Vygintas Jakas","Darius Paulius Vizgirda&lt;br/&gt;Gintaras Karanda&lt;br/&gt;Tomas Kamaitis&lt;br/&gt;Monika Čekanauskaitė&lt;br/&gt;Albina Šiupienienė&lt;br/&gt;Žana Chiminienė&lt;br/&gt;Jolita Bernatavičienė&lt;br/&gt;Danutė Eidukonytė&lt;br/&gt;Vytautas Kondratas&lt;br/&gt;","Darius Paulius Vizgirda&lt;br/&gt;&lt;br/&gt;Reklamos poskyris Poskyrio vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:darius.vizgirda@vilnius.lt&quot;&gt;darius.vizgirda@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius,&lt;br/&gt;211 2523&lt;br/&gt;Gintaras Karanda&lt;br/&gt;&lt;br/&gt;Licencijavimo ir leidimų skyrius Skyriaus vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:gintaras.karanda@vilnius.lt&quot;&gt;gintaras.karanda@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius&lt;br/&gt;211 2298&lt;br/&gt;Tomas Kamaitis&lt;br/&gt;&lt;br/&gt;Eismo organizavimo skyrius Skyriaus vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:tomas.kamaitis@vilnius.lt&quot;&gt;tomas.kamaitis@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2142&lt;br/&gt;Monika Čekanauskaitė&lt;br/&gt;&lt;br/&gt;Kultūros paveldo apsaugos skyrius Vyriausioji specialistė &lt;br/&gt;&lt;a href=&quot;mailto:monika.cekanauskaite@vilnius.lt&quot;&gt;monika.cekanauskaite@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 26 86&lt;br/&gt;Albina Šiupienienė&lt;br/&gt;&lt;br/&gt;Prevencijos ir teisenos  poskyris Vyriausioji kalbos tvarkytoja (vyriausioji specialistė) &lt;br/&gt;&lt;a href=&quot;mailto:albina.siupieniene@vilnius.lt&quot;&gt;albina.siupieniene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2293&lt;br/&gt;Žana Chiminienė&lt;br/&gt;&lt;br/&gt;Budėtojų poskyris Vyriausioji specialistė, Viešosios tvarkos skyrius Vyriausioji specialistė &lt;br/&gt;&lt;a href=&quot;mailto:zana.chiminiene@vilnius.lt&quot;&gt;zana.chiminiene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;219 7923&lt;br/&gt;Jolita Bernatavičienė&lt;br/&gt;&lt;br/&gt;Rytinės teritorijos poskyris Vyriausioji specialistė, Plėtros planavimo skyrius Skyriaus vedėja &lt;br/&gt;&lt;a href=&quot;mailto:jolita.bernataviciene@vilnius.lt&quot;&gt;jolita.bernataviciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 27 56&lt;br/&gt;Danutė Eidukonytė&lt;br/&gt;&lt;br/&gt;Vakarinės teritorijos poskyris Poskyrio vedėja &lt;br/&gt;&lt;a href=&quot;mailto:danute.eidukonyte@vilnius.lt&quot;&gt;danute.eidukonyte@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius&lt;br/&gt;211 2750&lt;br/&gt;Vytautas Kondratas&lt;br/&gt;&lt;br/&gt;Rytinės teritorijos poskyris Poskyrio vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:vytautas.kondratas@vilnius.lt&quot;&gt;vytautas.kondratas@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius&lt;br/&gt;211 2754&lt;br/&gt;",,,,
48100320,"VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS POSĖDIS NR.51",57e2efe0ca0f11e7889599abd293e3ee,1,51,"2017-11-22 13:00:00","2017-11-15 16:15:35",50,"Zuzana Žičienė&lt;br/&gt;&lt;br/&gt;Tarybos ir mero sekretoriatas Sekretoriato vedėjo pavaduotoja (skyriaus vedėjo pavaduotoja), Kontrolės komitetas Komiteto padėjėja &lt;br/&gt;&lt;a href=&quot;mailto:zuzana.ziciene@vilnius.lt&quot;&gt;zuzana.ziciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius, 213 kab., telefonas 211 2549&lt;br/&gt;211 2151","Zuzana Žičienė",50,910,1,"Remigijus Šimašius&lt;br/&gt;&lt;br/&gt;Strateginio planavimo komisija Komisijos pirmininkas, Vilniaus miesto savivaldybės taryba Tarybos narys, Meras Meras, Vilniaus miesto savivaldybės tarybos kolegija Pirmininkas, Liberalų sąjūdžio frakcija Narys &lt;br/&gt;&lt;a href=&quot;mailto:remigijus.simasius@vilnius.lt&quot;&gt;remigijus.simasius@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601, Vilnius, 312 kab., tel. 211 2817&lt;br/&gt;","Remigijus Šimašius",,,72bd572f012ef9e94f882e535afca8c1,,,
48104405,"EKONOMIKOS IR FINANSŲ KOMITETO KOMITETO POSĖDIS NR. 65",3c7e4080ca9e11e7889799abd293e3ee,3,,"2017-11-21 13:00:00","2017-11-16 09:20:07",1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:administrator@idamas.lt&quot;&gt;administrator@idamas.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius",50,1,1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:savivaldybe@vilnius.lt&quot;&gt;savivaldybe@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;",8e25021491efbc3fba1ee2c7f3aa1bf3,,,
48105985,"VILNIAUS MIESTO SAVIVALDYBĖS SVEIKATOS KOMITETO POSĖDIS NR. 55",a15b8140caa611e7889799abd293e3ee,3,55,"2017-11-20 13:00:14","2017-11-16 10:21:27",2035,"Aušra Švilpienė&lt;br/&gt;&lt;br/&gt;Sveikatos komitetas Vyriausioji specialistė, Vilniaus miesto savivaldybės tarybos Peticijų komisija Vyriausioji specialistė, Paslaugų ir miesto ūkio komitetas Komiteto padėjėja, Vilniaus miesto savivaldybės tarybos Antikorupcijos komisija Vyriausioji specialistė, Tarybos posėdžių rengimo grupė Vyriausioji specialistė, Vilniaus miesto savivaldybės Gyventojų slaugos ir globos reikalų komisija Vyriausioji specialistė &lt;br/&gt;&lt;a href=&quot;mailto:ausra.svilpiene@vilnius.lt&quot;&gt;ausra.svilpiene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2344","Aušra Švilpienė",50,1,1,"Sistemos Administratorius&lt;br/&gt;&lt;br/&gt;Interesantų aptarnavimo skyrius * &lt;br/&gt;&lt;a href=&quot;mailto:savivaldybe@vilnius.lt&quot;&gt;savivaldybe@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;","Sistemos Administratorius"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;"," &lt;br/&gt; &lt;br/&gt; &lt;br/&gt;",,,,
